class,entity1,entity2
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q14827173,http://www.wikidata.org/entity/Q51203205
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203153,http://www.wikidata.org/entity/Q51203179
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203125,http://www.wikidata.org/entity/Q51203179
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203070,http://www.wikidata.org/entity/Q51203179
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203032,http://www.wikidata.org/entity/Q51203179
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203004,http://www.wikidata.org/entity/Q51203179
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202925,http://www.wikidata.org/entity/Q51203179
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202886,http://www.wikidata.org/entity/Q51203179
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202813,http://www.wikidata.org/entity/Q51203179
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q50675046,http://www.wikidata.org/entity/Q51203179
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q14827173,http://www.wikidata.org/entity/Q51203179
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203125,http://www.wikidata.org/entity/Q51203153
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203070,http://www.wikidata.org/entity/Q51203153
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203032,http://www.wikidata.org/entity/Q51203153
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203004,http://www.wikidata.org/entity/Q51203153
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202925,http://www.wikidata.org/entity/Q51203153
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202886,http://www.wikidata.org/entity/Q51203153
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202813,http://www.wikidata.org/entity/Q51203153
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q50675046,http://www.wikidata.org/entity/Q51203153
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q14827173,http://www.wikidata.org/entity/Q51203153
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203070,http://www.wikidata.org/entity/Q51203125
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203032,http://www.wikidata.org/entity/Q51203125
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203004,http://www.wikidata.org/entity/Q51203125
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202925,http://www.wikidata.org/entity/Q51203125
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202886,http://www.wikidata.org/entity/Q51203125
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202813,http://www.wikidata.org/entity/Q51203125
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q50675046,http://www.wikidata.org/entity/Q51203125
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q14827173,http://www.wikidata.org/entity/Q51203125
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203032,http://www.wikidata.org/entity/Q51203070
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203004,http://www.wikidata.org/entity/Q51203070
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202925,http://www.wikidata.org/entity/Q51203070
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202886,http://www.wikidata.org/entity/Q51203070
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202813,http://www.wikidata.org/entity/Q51203070
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q50675046,http://www.wikidata.org/entity/Q51203070
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q14827173,http://www.wikidata.org/entity/Q51203070
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51203004,http://www.wikidata.org/entity/Q51203032
http://www.wikidata.org/entity/Q51120546,http://www.wikidata.org/entity/Q51202925,http://www.wikidata.org/entity/Q51203032
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202895,http://www.wikidata.org/entity/Q51202932
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202817,http://www.wikidata.org/entity/Q51202932
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202817,http://www.wikidata.org/entity/Q51202895
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203159,http://www.wikidata.org/entity/Q51203182
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203130,http://www.wikidata.org/entity/Q51203182
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203082,http://www.wikidata.org/entity/Q51203182
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203037,http://www.wikidata.org/entity/Q51203182
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203009,http://www.wikidata.org/entity/Q51203182
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202979,http://www.wikidata.org/entity/Q51203182
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202956,http://www.wikidata.org/entity/Q51203182
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202932,http://www.wikidata.org/entity/Q51203182
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202895,http://www.wikidata.org/entity/Q51203182
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202817,http://www.wikidata.org/entity/Q51203182
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203130,http://www.wikidata.org/entity/Q51203159
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203082,http://www.wikidata.org/entity/Q51203159
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203037,http://www.wikidata.org/entity/Q51203159
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203009,http://www.wikidata.org/entity/Q51203159
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202979,http://www.wikidata.org/entity/Q51203159
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202956,http://www.wikidata.org/entity/Q51203159
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202932,http://www.wikidata.org/entity/Q51203159
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202895,http://www.wikidata.org/entity/Q51203159
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202817,http://www.wikidata.org/entity/Q51203159
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203082,http://www.wikidata.org/entity/Q51203130
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203037,http://www.wikidata.org/entity/Q51203130
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203009,http://www.wikidata.org/entity/Q51203130
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202979,http://www.wikidata.org/entity/Q51203130
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202956,http://www.wikidata.org/entity/Q51203130
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202932,http://www.wikidata.org/entity/Q51203130
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202895,http://www.wikidata.org/entity/Q51203130
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202817,http://www.wikidata.org/entity/Q51203130
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203037,http://www.wikidata.org/entity/Q51203082
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203009,http://www.wikidata.org/entity/Q51203082
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202979,http://www.wikidata.org/entity/Q51203082
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202956,http://www.wikidata.org/entity/Q51203082
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202932,http://www.wikidata.org/entity/Q51203082
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202895,http://www.wikidata.org/entity/Q51203082
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202817,http://www.wikidata.org/entity/Q51203082
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203009,http://www.wikidata.org/entity/Q51203037
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202979,http://www.wikidata.org/entity/Q51203037
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202956,http://www.wikidata.org/entity/Q51203037
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202932,http://www.wikidata.org/entity/Q51203037
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202895,http://www.wikidata.org/entity/Q51203037
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202817,http://www.wikidata.org/entity/Q51203037
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202979,http://www.wikidata.org/entity/Q51203009
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202956,http://www.wikidata.org/entity/Q51203009
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202932,http://www.wikidata.org/entity/Q51203009
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202895,http://www.wikidata.org/entity/Q51203009
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202817,http://www.wikidata.org/entity/Q51203009
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202956,http://www.wikidata.org/entity/Q51202979
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202932,http://www.wikidata.org/entity/Q51202979
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202895,http://www.wikidata.org/entity/Q51202979
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202817,http://www.wikidata.org/entity/Q51202979
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202932,http://www.wikidata.org/entity/Q51202956
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202895,http://www.wikidata.org/entity/Q51202956
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202817,http://www.wikidata.org/entity/Q51202956
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203182,http://www.wikidata.org/entity/Q51203207
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203159,http://www.wikidata.org/entity/Q51203207
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203130,http://www.wikidata.org/entity/Q51203207
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203082,http://www.wikidata.org/entity/Q51203207
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203037,http://www.wikidata.org/entity/Q51203207
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51203009,http://www.wikidata.org/entity/Q51203207
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202979,http://www.wikidata.org/entity/Q51203207
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202956,http://www.wikidata.org/entity/Q51203207
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202932,http://www.wikidata.org/entity/Q51203207
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202895,http://www.wikidata.org/entity/Q51203207
http://www.wikidata.org/entity/Q51120551,http://www.wikidata.org/entity/Q51202817,http://www.wikidata.org/entity/Q51203207
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51203162,http://www.wikidata.org/entity/Q51203211
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51203133,http://www.wikidata.org/entity/Q51203211
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51203099,http://www.wikidata.org/entity/Q51203211
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51203041,http://www.wikidata.org/entity/Q51203211
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51203011,http://www.wikidata.org/entity/Q51203211
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202984,http://www.wikidata.org/entity/Q51203211
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202961,http://www.wikidata.org/entity/Q51203211
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202936,http://www.wikidata.org/entity/Q51203211
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202907,http://www.wikidata.org/entity/Q51203211
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202821,http://www.wikidata.org/entity/Q51203211
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q21428222,http://www.wikidata.org/entity/Q51203211
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51203133,http://www.wikidata.org/entity/Q51203162
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51203099,http://www.wikidata.org/entity/Q51203162
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51203041,http://www.wikidata.org/entity/Q51203162
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51203011,http://www.wikidata.org/entity/Q51203162
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202984,http://www.wikidata.org/entity/Q51203162
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202961,http://www.wikidata.org/entity/Q51203162
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202936,http://www.wikidata.org/entity/Q51203162
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202907,http://www.wikidata.org/entity/Q51203162
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202821,http://www.wikidata.org/entity/Q51203162
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q21428222,http://www.wikidata.org/entity/Q51203162
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51203099,http://www.wikidata.org/entity/Q51203133
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51203041,http://www.wikidata.org/entity/Q51203133
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51203011,http://www.wikidata.org/entity/Q51203133
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202984,http://www.wikidata.org/entity/Q51203133
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202961,http://www.wikidata.org/entity/Q51203133
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202936,http://www.wikidata.org/entity/Q51203133
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202907,http://www.wikidata.org/entity/Q51203133
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q51202821,http://www.wikidata.org/entity/Q51203133
http://www.wikidata.org/entity/Q51120555,http://www.wikidata.org/entity/Q21428222,http://www.wikidata.org/entity/Q51203133
