honorary citizen of Gera subClassOf award winner, honorary citizen of Gera subClassOf award, award winner disjointWith award
dizygotic conjoined twins subClassOf identical twins, dizygotic conjoined twins subClassOf fraternal twins, identical twins disjointWith fraternal twins
wet nurse subClassOf non-biological mother, wet nurse subClassOf biological mother, non-biological mother disjointWith biological mother
Lady Fengsheng subClassOf non-biological mother, Lady Fengsheng subClassOf biological mother, non-biological mother disjointWith biological mother
Japanese profanity subClassOf word or phrase, Japanese profanity subClassOf meaning, word or phrase disjointWith meaning
pejorative subClassOf word or phrase, pejorative subClassOf meaning, word or phrase disjointWith meaning
Orcs subClassOf word or phrase, Orcs subClassOf meaning, word or phrase disjointWith meaning
Quebec French profanity subClassOf word or phrase, Quebec French profanity subClassOf meaning, word or phrase disjointWith meaning
racist insult subClassOf word or phrase, racist insult subClassOf meaning, word or phrase disjointWith meaning
Cantonese profanity subClassOf word or phrase, Cantonese profanity subClassOf meaning, word or phrase disjointWith meaning
dysphemism subClassOf word or phrase, dysphemism subClassOf meaning, word or phrase disjointWith meaning
Italian profanity subClassOf word or phrase, Italian profanity subClassOf meaning, word or phrase disjointWith meaning
Esperanto profanity subClassOf word or phrase, Esperanto profanity subClassOf meaning, word or phrase disjointWith meaning
religious slur subClassOf word or phrase, religious slur subClassOf meaning, word or phrase disjointWith meaning
offensive word subClassOf word or phrase, offensive word subClassOf meaning, word or phrase disjointWith meaning
Latin profanity subClassOf word or phrase, Latin profanity subClassOf meaning, word or phrase disjointWith meaning
profanity subClassOf word or phrase, profanity subClassOf meaning, word or phrase disjointWith meaning
idiomatic subClassOf word or phrase, idiomatic subClassOf meaning, word or phrase disjointWith meaning
seven dirty words subClassOf word or phrase, seven dirty words subClassOf meaning, word or phrase disjointWith meaning
ethnophaulism subClassOf word or phrase, ethnophaulism subClassOf meaning, word or phrase disjointWith meaning
Big Chocolate subClassOf word or phrase, Big Chocolate subClassOf meaning, word or phrase disjointWith meaning
orthodoxy of the brain subClassOf word or phrase, orthodoxy of the brain subClassOf meaning, word or phrase disjointWith meaning
miser subClassOf word or phrase, miser subClassOf meaning, word or phrase disjointWith meaning
vulgarism subClassOf word or phrase, vulgarism subClassOf meaning, word or phrase disjointWith meaning
Portuguese profanity subClassOf word or phrase, Portuguese profanity subClassOf meaning, word or phrase disjointWith meaning
Profanity in American Sign Language subClassOf word or phrase, Profanity in American Sign Language subClassOf meaning, word or phrase disjointWith meaning
Profanity in science fiction subClassOf word or phrase, Profanity in science fiction subClassOf meaning, word or phrase disjointWith meaning
bugger subClassOf word or phrase, bugger subClassOf meaning, word or phrase disjointWith meaning
Kazakh profanity subClassOf word or phrase, Kazakh profanity subClassOf meaning, word or phrase disjointWith meaning
Quisling subClassOf word or phrase, Quisling subClassOf meaning, word or phrase disjointWith meaning
Finnish profanity subClassOf word or phrase, Finnish profanity subClassOf meaning, word or phrase disjointWith meaning
mat subClassOf word or phrase, mat subClassOf meaning, word or phrase disjointWith meaning
Applave subClassOf word or phrase, Applave subClassOf meaning, word or phrase disjointWith meaning
slur subClassOf word or phrase, slur subClassOf meaning, word or phrase disjointWith meaning
rare subClassOf word or phrase, rare subClassOf meaning, word or phrase disjointWith meaning
dick slang subClassOf word or phrase, dick slang subClassOf meaning, word or phrase disjointWith meaning
Russian profanity subClassOf word or phrase, Russian profanity subClassOf meaning, word or phrase disjointWith meaning
English profanity subClassOf word or phrase, English profanity subClassOf meaning, word or phrase disjointWith meaning
Kacidhja subClassOf word or phrase, Kacidhja subClassOf meaning, word or phrase disjointWith meaning
Polish vulgarisms and curses subClassOf word or phrase, Polish vulgarisms and curses subClassOf meaning, word or phrase disjointWith meaning
adopted child of biological mother and father subClassOf adopted child of biological mother, adopted child of biological mother and father subClassOf adopted child of biological father, adopted child of biological mother disjointWith adopted child of biological father
milk sister subClassOf biological sister, milk sister subClassOf non-biological sister, biological sister disjointWith non-biological sister
odd perfect number subClassOf even number, odd perfect number subClassOf odd number, even number disjointWith odd number
Harvey subClassOf physical model, Harvey subClassOf conceptual model, physical model disjointWith conceptual model
g0y subClassOf heterosexuality, g0y subClassOf homosexuality, heterosexuality disjointWith homosexuality
rare subClassOf usage, rare subClassOf word or phrase, usage disjointWith word or phrase
cause célèbre subClassOf usage, cause célèbre subClassOf word or phrase, usage disjointWith word or phrase
Tom Swifty subClassOf usage, Tom Swifty subClassOf word or phrase, usage disjointWith word or phrase
obsolete medical term subClassOf usage, obsolete medical term subClassOf word or phrase, usage disjointWith word or phrase
archaism subClassOf usage, archaism subClassOf word or phrase, usage disjointWith word or phrase
ri subClassOf usage, ri subClassOf word or phrase, usage disjointWith word or phrase
eonism subClassOf usage, eonism subClassOf word or phrase, usage disjointWith word or phrase
irony subClassOf usage, irony subClassOf word or phrase, usage disjointWith word or phrase
blend word subClassOf usage, blend word subClassOf word or phrase, usage disjointWith word or phrase
metonymy subClassOf usage, metonymy subClassOf word or phrase, usage disjointWith word or phrase
poetic country name subClassOf usage, poetic country name subClassOf word or phrase, usage disjointWith word or phrase
tushery subClassOf usage, tushery subClassOf word or phrase, usage disjointWith word or phrase
irony in Hafez poetry subClassOf usage, irony in Hafez poetry subClassOf word or phrase, usage disjointWith word or phrase
phubbing subClassOf usage, phubbing subClassOf word or phrase, usage disjointWith word or phrase
portmanteau couple name subClassOf usage, portmanteau couple name subClassOf word or phrase, usage disjointWith word or phrase
homosexual seduction theory subClassOf usage, homosexual seduction theory subClassOf word or phrase, usage disjointWith word or phrase
synecdoche subClassOf usage, synecdoche subClassOf word or phrase, usage disjointWith word or phrase
sarcasm subClassOf usage, sarcasm subClassOf word or phrase, usage disjointWith word or phrase
people-first language subClassOf usage, people-first language subClassOf word or phrase, usage disjointWith word or phrase
Socratic irony subClassOf usage, Socratic irony subClassOf word or phrase, usage disjointWith word or phrase
identity-first language subClassOf usage, identity-first language subClassOf word or phrase, usage disjointWith word or phrase
Ye Olde Englishe subClassOf usage, Ye Olde Englishe subClassOf word or phrase, usage disjointWith word or phrase
Swedish military mnemonics subClassOf usage, Swedish military mnemonics subClassOf word or phrase, usage disjointWith word or phrase
Korean honorifics subClassOf usage, Korean honorifics subClassOf meaning, usage disjointWith meaning
Ukrainian honorific plural subClassOf usage, Ukrainian honorific plural subClassOf meaning, usage disjointWith meaning
desu/masu style subClassOf usage, desu/masu style subClassOf meaning, usage disjointWith meaning
baito keigo subClassOf usage, baito keigo subClassOf meaning, usage disjointWith meaning
honorific subClassOf usage, honorific subClassOf meaning, usage disjointWith meaning
honorific speech in Japanese subClassOf usage, honorific speech in Japanese subClassOf meaning, usage disjointWith meaning
